YEAR,ROUND,BETTER_SEED,BETTER_TEAM,WORSE_SEED,WORSE_TEAM,UPSET,KENPOM ADJUSTED EFFICIENCY,KENPOM ADJUSTED OFFENSE,KENPOM ADJUSTED DEFENSE,KENPOM ADJUSTED TEMPO,BARTTORVIK ADJUSTED EFFICIENCY,BARTTORVIK ADJUSTED OFFENSE,BARTTORVIK ADJUSTED DEFENSE,BARTHAG,ELITE SOS,BARTTORVIK ADJUSTED TEMPO,2PT %,3PT %,FREE THROW %,EFG %,FREE THROW RATE,3PT RATE,ASSIST %,OFFENSIVE REBOUND %,DEFENSIVE REBOUND %,BLOCK %,TURNOVER %,2PT % DEFENSE,3PT % DEFENSE,FREE THROW % DEFENSE,EFG % DEFENSE,FREE THROW RATE DEFENSE,3PT RATE DEFENSE,OP ASSIST %,OP O REB %,OP D REB %,BLOCKED %,TURNOVER % DEFENSE,WINS ABOVE BUBBLE,WIN %,POINTS PER POSSESSION OFFENSE,POINTS PER POSSESSION DEFENSE
2024,1,8,Nebraska,9,Texas A&M,1,,,-2.2140999999999877,,4.0070000000000014,,,,-4.254000000000001,3.0999999999999943,,,4.5,7.800000000000004,-5.800000000000004,6.399999999999999,12.600000000000001,-14.099999999999998,-2.0,-1.7000000000000002,1.700000000000001,,-2.0,-0.7999999999999972,-3.8000000000000043,-3.5,-3.1999999999999957,-7.399999999999999,,,-2.799999999999999,-0.5,,10.873440289999998,,
2024,1,1,Houston,16,Longwood,0,,,-17.603800000000007,,34.564,,,,24.77,-3.4819999999999993,,,0.6000000000000085,0.30000000000000426,-9.600000000000001,8.3,1.1000000000000014,0.19999999999999574,-4.700000000000003,8.900000000000002,-4.300000000000001,,-4.600000000000001,-3.0999999999999943,-7.299999999999997,2.8999999999999986,1.3999999999999986,10.900000000000006,,,0.20000000000000018,5.099999999999998,,30.170777990000005,,
2024,1,2,Arizona,15,Long Beach State,0,,,-13.360699999999994,,30.468,,,,17.328000000000003,0.6380000000000052,,,0.9000000000000057,6.100000000000001,-1.3999999999999986,4.300000000000001,4.0,3.0,6.5,-3.5999999999999996,-1.0,,-1.7000000000000028,-1.3000000000000114,-2.5,-6.900000000000002,-5.399999999999999,-6.399999999999999,,,2.6999999999999993,-0.3999999999999986,,18.181818179999993,,
2024,1,7,Dayton,10,Nevada,0,,,2.5682000000000045,,-0.23499999999999943,,,,0.1999999999999993,-2.776999999999994,,,1.1000000000000085,3.3000000000000043,-9.0,10.899999999999999,0.19999999999999574,-0.6000000000000014,-1.7999999999999972,0.10000000000000142,0.8000000000000007,,0.3999999999999986,3.5999999999999943,-0.30000000000000426,-12.499999999999996,-0.6000000000000014,-4.199999999999996,,,3.3,-1.6000000000000014,,-0.7056451600000031,,
2024,1,3,Baylor,14,Colgate,0,,,-2.3149999999999977,,21.864,,,,26.712000000000003,-0.4590000000000032,,,6.0,2.200000000000003,12.899999999999999,0.0,-2.700000000000003,10.100000000000001,-2.5999999999999943,-1.3000000000000007,1.3999999999999986,,3.6000000000000014,6.0,4.099999999999994,6.399999999999999,-4.100000000000001,0.0,,,2.500000000000001,1.0,,-3.9772727299999957,,
2024,1,6,Clemson,11,New Mexico,0,,,4.015200000000007,,-1.9569999999999972,,,,4.824000000000002,-6.578000000000003,,,7.200000000000003,2.8999999999999986,-2.5,10.400000000000002,4.100000000000001,-5.699999999999999,1.7999999999999972,-2.3000000000000007,1.0,,3.3999999999999986,0.4000000000000057,0.7000000000000028,-2.3000000000000007,4.0,-10.100000000000001,,,-2.8,-5.9,,-7.904411760000002,,
2024,1,4,Alabama,13,College of Charleston,0,,,-3.010000000000005,,14.998000000000001,,,,25.119,2.555000000000007,,,6.200000000000003,3.8999999999999986,8.300000000000004,-0.30000000000000426,-2.1000000000000014,1.3999999999999986,-3.3000000000000114,2.0,1.6999999999999993,,-1.8999999999999986,3.700000000000003,-0.7000000000000028,11.3,-0.19999999999999574,2.3000000000000043,,,2.5,-0.7999999999999989,,-13.162878789999994,,
2024,1,5,Saint Mary's,12,Grand Canyon,1,,,-4.550600000000003,,10.901,,,,8.264999999999999,-5.974000000000004,,,-7.8999999999999915,1.1000000000000014,-16.999999999999996,0.6000000000000014,13.099999999999994,4.399999999999999,7.199999999999989,-3.4000000000000004,-1.8000000000000007,,-0.20000000000000284,0.29999999999999716,-0.7999999999999972,-2.5999999999999943,-4.600000000000001,-0.29999999999999716,,,0.3000000000000007,-3.1999999999999993,,-9.375,,
2024,1,8,Mississippi State,9,Michigan State,1,,,1.9688000000000017,,-1.7579999999999991,,,,-2.0419999999999945,1.8870000000000005,,,-3.3999999999999915,0.20000000000000284,8.0,8.000000000000004,-7.200000000000003,5.5,1.1000000000000085,-2.9000000000000004,4.0,,-3.3999999999999986,3.6999999999999886,-0.29999999999999716,-0.20000000000000284,-0.19999999999999574,-6.600000000000001,,,2.8999999999999995,-0.5,,4.1889483,,
2024,1,1,North Carolina,16,Wagner,0,,,-12.727000000000004,,33.604,,,,22.625,9.087000000000003,,,4.700000000000003,6.699999999999996,9.999999999999996,-2.3000000000000043,-3.3999999999999986,3.299999999999997,3.5,3.0999999999999996,-1.5,,1.5,6.700000000000003,-2.0,-1.5999999999999979,-5.100000000000001,-18.6,,,-0.09999999999999964,-2.0999999999999996,,31.135902639999998,,
2024,1,2,Iowa State,15,South Dakota State,0,,,-18.528200000000012,,24.003,,,,23.039,-0.3269999999999982,,,-1.8999999999999915,-3.3999999999999986,5.700000000000003,-8.200000000000003,11.600000000000001,7.200000000000003,-4.1000000000000085,1.1000000000000014,-0.6999999999999993,,-3.700000000000003,-3.0999999999999943,-3.6999999999999957,7.800000000000004,-2.1000000000000014,11.399999999999999,,,0.0,9.2,,18.12144213,,
2024,1,7,Washington State,10,Drake,0,,,-3.688999999999993,,1.477000000000002,,,,8.666,-2.879000000000005,,,-6.200000000000003,-2.799999999999997,-0.9000000000000021,-7.600000000000001,-10.199999999999996,8.7,-2.8000000000000114,7.699999999999999,2.200000000000001,,-1.0,3.299999999999997,-3.700000000000003,1.7000000000000028,-7.799999999999997,2.6999999999999957,,,-0.6000000000000005,-1.4999999999999982,,-9.090909090000011,,
2024,1,3,Illinois,14,Morehead State,0,,,-1.956000000000003,,20.945,,,,20.860999999999997,5.575000000000003,,,3.0,-0.6000000000000014,6.4999999999999964,-6.800000000000004,-8.0,4.200000000000003,0.30000000000001137,-3.0,-3.4000000000000004,,3.1999999999999957,-4.099999999999994,2.299999999999997,-5.600000000000001,-3.3000000000000007,1.5,,,0.40000000000000036,-3.1999999999999993,,3.137254909999996,,
2024,1,6,BYU,11,Duquesne,1,,,1.9268,,11.476999999999999,,,,11.228000000000002,2.695999999999998,,,2.3999999999999915,5.0,-7.800000000000001,11.0,9.400000000000006,2.8999999999999986,5.299999999999997,-4.999999999999999,-2.3000000000000007,,0.10000000000000142,-0.9000000000000057,0.0,-3.1999999999999957,-3.1999999999999957,-5.099999999999994,,,-4.300000000000001,-3.5,,2.0499108799999988,,
2024,1,4,Auburn,13,Yale,1,,,-9.6755,,18.873,,,,11.838000000000001,5.218999999999994,,,4.5,1.8000000000000043,11.300000000000004,2.200000000000003,8.700000000000003,4.5,-6.299999999999997,6.0,0.8000000000000007,,-4.199999999999999,-0.20000000000000284,-6.300000000000004,12.0,-8.100000000000001,-14.5,,,0.0,2.1999999999999993,,10.446247470000003,,
2024,1,5,San Diego State,12,UAB,0,,,-13.5488,,11.223000000000003,,,,12.628,-1.632000000000005,,,-1.3999999999999915,-0.30000000000000426,-3.0,6.4999999999999964,1.1999999999999957,-2.5999999999999943,3.0,-0.40000000000000036,-0.6999999999999993,,-4.5,-2.1000000000000085,-3.799999999999997,1.8999999999999986,3.799999999999997,-0.29999999999999716,,,-1.0999999999999996,1.8999999999999986,,2.083333330000002,,
2024,1,8,FAU,9,Northwestern,1,,,1.972999999999999,,-3.7140000000000004,,,,-10.433,4.228999999999999,,,-2.799999999999997,1.7999999999999972,4.899999999999999,2.0,-8.600000000000001,8.099999999999998,-1.0,-2.1000000000000005,2.5,,-2.299999999999997,0.7000000000000028,-1.8999999999999986,-11.899999999999999,-0.6000000000000014,-20.800000000000004,,,-3.6000000000000005,-2.3000000000000007,,10.132575759999995,,
2024,1,1,UConn,16,Stetson,0,,,-19.971099999999993,,39.218,,,,20.981,-1.3640000000000043,,,-2.0999999999999943,3.700000000000003,1.5999999999999979,-0.8999999999999986,15.0,9.0,4.400000000000006,6.3999999999999995,-0.9000000000000004,,-2.6000000000000014,-1.0999999999999943,-6.899999999999999,6.600000000000001,-4.199999999999996,-3.5,,,0.20000000000000107,2.6999999999999993,,29.886148009999992,,
2024,0,10,Colorado,10,Boise State,0,,,1.5234999999999985,,2.9510000000000005,,,,-1.610000000000003,1.0690000000000026,,,3.799999999999997,3.6999999999999957,-0.8000000000000043,-9.399999999999999,9.200000000000003,-0.10000000000000142,-0.9000000000000057,-1.4000000000000004,1.6000000000000014,,1.2999999999999972,-1.5,-0.5,-5.0,-1.6000000000000014,-4.200000000000003,,,-2.0,-1.6000000000000014,,3.921568620000002,,
2024,0,16,Grambling State,16,Montana State,0,,,-0.12199999999999989,,-5.366999999999999,,,,5.726000000000001,-3.5889999999999986,,,-2.8000000000000114,-5.699999999999996,8.900000000000002,-11.599999999999998,-7.199999999999996,7.400000000000002,-4.1000000000000085,2.000000000000001,3.6999999999999993,,1.1000000000000014,2.299999999999997,-3.1999999999999957,-3.1000000000000014,-2.0,8.200000000000003,,,0.10000000000000053,0.3999999999999986,,6.4516129100000015,,
2024,0,10,Virginia,10,Colorado State,1,,,-5.432299999999998,,-3.0120000000000005,,,,-1.4370000000000012,-5.856000000000002,,,-11.700000000000003,-5.300000000000004,-7.5,-5.599999999999994,-2.3000000000000043,1.6999999999999993,-0.5999999999999943,7.800000000000001,-1.6000000000000014,,-3.6000000000000014,0.7999999999999972,-3.0999999999999943,-6.100000000000001,5.899999999999999,3.3999999999999986,,,0.09999999999999964,2.400000000000002,,0.9469696999999968,,
2024,0,16,Howard,16,Wagner,1,,,7.873999999999995,,1.6069999999999993,,,,0.34000000000000163,6.403000000000006,,,4.299999999999997,7.399999999999999,15.400000000000002,0.6999999999999957,0.3999999999999986,3.8999999999999986,-3.700000000000003,0.40000000000000036,5.499999999999998,,4.100000000000001,2.3999999999999915,2.5,9.200000000000003,-8.0,-12.300000000000004,,,1.200000000000001,-0.3000000000000007,,1.7241379299999977,,
2023,6,4,UConn,5,San Diego State,0,5.065200000000001,7.484999999999999,2.4206999999999965,0.6784999999999997,3.320999999999998,6.820999999999998,3.5,0.013999999999999901,1.2290000000000028,0.8780000000000001,4.0,1.3000000000000043,1.8000000000000114,3.3999999999999986,-2.8999999999999986,7.100000000000001,10.700000000000003,7.5000000000000036,-0.4000000000000057,1.5999999999999996,1.2999999999999972,-4.100000000000001,0.8000000000000007,0.0,-2.0,9.300000000000004,-9.8,-6.200000000000003,0.3999999999999986,-7.5,0.40000000000000036,-0.20000000000000284,-1.5,-5.492424240000005,0.07999999999999985,-0.0030000000000000027
2023,5,4,UConn,5,Miami FL,0,10.430600000000002,1.1929999999999978,-9.237100000000012,-2.165399999999991,10.020999999999999,1.4570000000000078,-8.563999999999993,0.10399999999999998,5.984000000000002,-1.774000000000001,-1.5,-1.0999999999999943,-2.1999999999999886,-1.5,1.3999999999999986,7.399999999999999,11.0,7.200000000000003,2.799999999999997,4.1,2.5,-6.0,-3.6000000000000014,-0.9000000000000057,-5.799999999999997,14.600000000000001,-7.400000000000002,-12.200000000000003,-2.8000000000000007,-7.200000000000003,-0.09999999999999964,1.2999999999999972,1.6,-2.3674242400000054,-0.0030000000000001137,-0.09300000000000008
2023,5,5,San Diego State,9,FAU,0,2.0458999999999996,-2.335000000000008,-4.380800000000008,-2.426399999999987,6.023,0.19700000000000273,-5.825999999999993,0.06900000000000006,12.639999999999999,-2.103999999999999,-4.899999999999999,-2.8000000000000043,1.7999999999999972,-4.899999999999999,4.799999999999997,-8.899999999999999,0.8999999999999986,1.3000000000000007,-1.2999999999999972,4.700000000000001,0.9000000000000021,5.100000000000001,-2.8000000000000007,-1.3000000000000114,1.6000000000000014,2.6999999999999993,5.899999999999999,13.800000000000004,1.3000000000000007,-1.2999999999999972,0.7000000000000002,1.3000000000000007,2.2,-9.375,-0.06499999999999995,0.009000000000000008
2023,4,5,San Diego State,6,Creighton,0,-0.37049999999999983,-2.676000000000002,-2.3059999999999974,-1.9718999999999909,1.745000000000001,-1.6700000000000017,-3.4150000000000063,0.020000000000000018,-3.4559999999999995,-1.7929999999999922,-5.100000000000001,-1.6000000000000014,-3.1000000000000085,-4.199999999999996,6.199999999999996,-7.100000000000001,-5.899999999999999,6.199999999999999,-2.5,1.8000000000000007,1.0,4.299999999999997,-4.900000000000002,0.6999999999999886,0.20000000000000284,9.599999999999998,10.3,0.10000000000000142,2.5,-6.200000000000003,-0.40000000000000036,5.300000000000001,4.6,17.61363636,-0.030999999999999917,-0.027000000000000024
2023,4,3,Kansas State,9,FAU,1,0.0799999999999983,-1.7620000000000005,-1.8411000000000115,1.7761000000000138,1.5309999999999988,-1.2070000000000078,-2.7379999999999995,0.02400000000000002,17.058999999999997,1.7719999999999914,-2.5,-3.200000000000003,3.200000000000003,-3.5,7.5,-7.5,13.0,0.7000000000000028,-4.700000000000003,1.1000000000000005,3.3000000000000007,4.0,-1.8999999999999986,-5.700000000000003,1.6000000000000014,10.000000000000004,2.5999999999999943,22.6,4.699999999999999,-0.6999999999999886,3.3999999999999995,2.3999999999999986,0.40000000000000036,-18.75,-0.07800000000000007,0.018000000000000016
2023,4,3,Gonzaga,4,UConn,1,-1.0252000000000017,4.567000000000007,5.592200000000005,3.3813999999999993,-0.15899999999999892,5.3870000000000005,5.5460000000000065,-0.008999999999999897,-0.9930000000000021,3.0360000000000014,5.600000000000001,2.6999999999999957,-5.200000000000003,5.0,2.8000000000000043,-9.200000000000003,-11.899999999999999,-8.100000000000001,0.20000000000000284,-3.9000000000000004,-4.299999999999999,5.400000000000006,5.0,-0.09999999999999432,6.200000000000003,-12.000000000000004,9.099999999999998,4.299999999999997,-0.1999999999999993,8.100000000000009,-2.700000000000001,-0.5999999999999979,2.0999999999999996,8.617424240000005,0.061000000000000165,0.07999999999999996
2023,4,2,Texas,5,Miami FL,1,9.656300000000002,-1.652000000000001,-11.3078,0.26789999999999736,7.819000000000001,-2.4949999999999903,-10.313999999999993,0.09400000000000008,12.808999999999997,0.042999999999992156,-1.1000000000000014,-2.8999999999999986,-2.3999999999999915,-2.299999999999997,1.5,0.3999999999999986,5.5,-3.6999999999999993,-0.4000000000000057,1.299999999999999,0.10000000000000142,-4.599999999999994,-0.8999999999999986,-2.0999999999999943,-3.5,10.399999999999999,-2.3000000000000043,-4.900000000000006,0.3999999999999986,3.700000000000003,-0.09999999999999964,4.699999999999999,4.6,-1.6544117600000021,-0.052000000000000046,-0.09400000000000008
2023,3,6,Creighton,15,Princeton,0,15.80876,6.129000000000005,-9.6798,0.3772999999999911,14.803999999999998,5.831000000000003,-8.972999999999999,0.254,19.646,0.4089999999999918,1.0,2.0,5.400000000000006,1.7999999999999972,-4.100000000000001,1.2999999999999972,9.899999999999999,-2.8999999999999986,-0.5,1.3000000000000007,-0.29999999999999716,-1.6000000000000014,1.0,4.0,-0.7000000000000028,-9.5,-2.8000000000000007,3.8000000000000043,0.5,2.9000000000000057,-1.5,-0.1999999999999993,5.0,-6.734006730000004,0.014000000000000012,-0.015000000000000013
2023,3,1,Alabama,5,San Diego State,1,6.655899999999999,3.796999999999997,-2.8581999999999965,6.80619999999999,5.224,3.98899999999999,-1.2349999999999994,0.029999999999999916,6.7429999999999986,6.60199999999999,5.200000000000003,-0.6000000000000014,-1.0,2.6000000000000014,2.4000000000000057,12.899999999999999,2.8999999999999986,2.099999999999998,-1.7999999999999972,0.0,1.3999999999999986,-8.699999999999996,-1.0999999999999979,-2.1999999999999886,-6.0,3.3999999999999986,-9.5,-5.400000000000006,1.8000000000000007,-2.0999999999999943,3.5,-3.6000000000000014,4.1,4.044117650000004,0.04200000000000004,-0.029999999999999916
2023,3,3,Kansas State,7,Michigan State,0,1.6158000000000001,-0.8599999999999994,-2.475200000000001,5.276300000000006,1.3679999999999986,-1.3870000000000005,-2.7550000000000097,0.02200000000000002,-2.134999999999998,5.10499999999999,4.099999999999994,-5.5,-1.2000000000000028,-0.10000000000000142,11.2,3.1999999999999957,6.399999999999999,3.700000000000003,-4.0,-0.39999999999999947,3.6000000000000014,0.19999999999999574,-1.3999999999999986,-2.8999999999999915,-0.6000000000000014,8.100000000000001,-1.5,3.5,4.0,-3.6999999999999886,1.1999999999999993,6.0,2.3000000000000003,10.584677419999998,-0.009000000000000119,-0.05700000000000005
2023,3,4,Tennessee,9,FAU,1,6.457799999999999,-1.6060000000000088,-8.0638,-2.90979999999999,7.824999999999999,-0.409000000000006,-8.233999999999995,0.08399999999999996,14.090000000000002,-2.6240000000000094,-3.299999999999997,-4.300000000000004,-0.3999999999999915,-4.700000000000003,1.3999999999999986,-3.3999999999999986,15.200000000000003,6.399999999999999,-2.4000000000000057,5.200000000000001,1.4000000000000021,-0.19999999999999574,-5.800000000000001,-2.700000000000003,-3.5,8.2,7.399999999999999,16.700000000000003,2.3999999999999986,-6.3999999999999915,1.2999999999999998,3.8999999999999986,-1.1999999999999997,-20.928030300000003,-0.04899999999999993,-0.06999999999999995
2023,3,2,UCLA,3,Gonzaga,1,3.330000000000002,-9.111000000000004,-12.441199999999995,-3.7946000000000026,-0.4549999999999983,-11.597999999999999,-11.143,0.013999999999999901,0.7680000000000007,-3.6710000000000065,-8.600000000000001,-3.6999999999999957,2.0,-7.600000000000001,-7.100000000000001,-3.6999999999999957,0.19999999999999574,2.6000000000000014,-1.5999999999999943,2.9000000000000004,0.7000000000000011,-4.400000000000006,-3.8999999999999986,-3.799999999999997,-4.900000000000006,0.9000000000000021,-0.10000000000000142,6.0,1.6000000000000014,-2.6000000000000085,0.7000000000000002,4.800000000000001,1.3000000000000007,0.919117650000004,-0.10699999999999998,-0.1329999999999999
2023,3,4,UConn,8,Arkansas,0,6.706700000000001,6.816999999999993,0.11069999999999425,-2.984799999999993,6.596999999999998,7.442999999999998,0.8460000000000036,0.04599999999999993,-3.004999999999999,-2.6599999999999966,-0.3999999999999986,4.0000000000000036,6.400000000000006,1.5,-7.399999999999999,13.8,13.0,8.700000000000003,2.0,-0.5,0.5999999999999979,-1.1000000000000014,-0.6000000000000014,2.1999999999999886,-1.0,-0.19999999999999574,0.1999999999999993,-3.200000000000003,-2.0,-8.700000000000003,1.5000000000000009,-1.0,4.1,15.151515149999994,0.08599999999999985,-0.009000000000000008
2023,3,2,Texas,3,Xavier,0,4.8812999999999995,-2.7139999999999986,-7.5946,-1.2364000000000033,4.0,-3.323999999999998,-7.323999999999998,0.04500000000000004,5.012999999999998,-1.63900000000001,-0.20000000000000284,-5.600000000000001,3.799999999999997,-2.8999999999999986,0.6999999999999993,3.6999999999999993,-6.699999999999996,-3.5,-4.0,2.3,-1.0,-1.5,-3.1999999999999957,0.0,-2.6000000000000014,7.399999999999999,1.1999999999999957,-6.0,4.0,3.5,-1.0999999999999996,6.300000000000001,2.9000000000000004,2.9411764799999958,-0.03400000000000003,-0.07899999999999996
2023,3,1,Houston,5,Miami FL,1,14.959300000000002,0.527000000000001,-14.432200000000009,-5.424999999999997,12.626,-0.09599999999998943,-12.721999999999994,0.122,1.1819999999999986,-5.492000000000004,-1.6999999999999957,-2.299999999999997,-5.699999999999989,-2.299999999999997,-1.5,3.1999999999999957,2.1999999999999957,5.100000000000001,1.5999999999999943,7.599999999999998,-1.0999999999999979,-8.699999999999996,-5.800000000000001,-5.5,-8.799999999999997,11.699999999999996,6.0,0.3999999999999986,-1.6000000000000014,-5.100000000000001,-1.8000000000000007,3.8999999999999986,5.0,13.051470589999994,0.010999999999999899,-0.17000000000000004
2023,2,7,Missouri,15,Princeton,1,9.06026,10.790000000000006,1.730000000000004,1.4984999999999928,8.062000000000001,9.655000000000001,1.5929999999999893,0.15400000000000003,18.087000000000003,1.8459999999999894,2.3999999999999986,2.1000000000000014,4.5,2.6000000000000014,-2.700000000000003,2.5999999999999943,8.600000000000001,-1.5999999999999979,-14.5,0.20000000000000107,-0.8999999999999986,4.5,2.299999999999997,6.299999999999997,4.299999999999997,5.900000000000002,11.5,14.400000000000006,14.499999999999996,1.6000000000000085,-3.1000000000000005,9.8,7.1,2.3569023599999923,0.04200000000000004,0.06000000000000005
2023,2,3,Baylor,6,Creighton,1,-0.6646000000000001,7.236000000000004,7.900800000000004,-1.4299000000000035,1.7089999999999996,8.441999999999993,6.73299999999999,0.0020000000000000018,6.536999999999999,-0.8849999999999909,-3.700000000000003,1.2000000000000028,-1.7999999999999972,-1.1999999999999957,9.100000000000001,3.299999999999997,-1.3999999999999986,9.200000000000003,-7.799999999999997,-2.7,1.5,7.699999999999996,-1.8999999999999986,-2.200000000000003,4.100000000000001,11.599999999999998,7.9999999999999964,13.299999999999997,7.800000000000001,-9.200000000000003,1.0,5.599999999999998,3.8000000000000003,5.113636360000001,0.03699999999999992,0.051999999999999935
2023,2,5,San Diego State,13,Furman,0,11.85999,-2.2439999999999998,-14.103800000000007,-2.4525999999999897,13.508000000000001,-0.8289999999999935,-14.337000000000003,0.21000000000000008,16.948999999999998,-2.3489999999999895,-9.700000000000003,0.0,0.09999999999999432,-5.5,-0.4000000000000057,-11.5,-6.600000000000001,2.099999999999998,1.2999999999999972,3.0,1.8000000000000007,-1.3000000000000043,-3.900000000000002,2.799999999999997,-3.1000000000000014,-2.400000000000002,4.899999999999999,4.0,-1.3000000000000007,-2.1000000000000085,-0.29999999999999893,1.2000000000000028,8.4,3.830645160000003,-0.09099999999999997,-0.07299999999999995
2023,2,1,Alabama,8,Maryland,0,8.575099999999999,1.6499999999999915,-6.924700000000001,8.192300000000003,10.883000000000003,3.7759999999999962,-7.106999999999999,0.09499999999999997,5.937999999999999,7.968999999999994,2.6000000000000014,0.7999999999999972,-1.3000000000000114,1.6000000000000014,2.9000000000000057,10.299999999999997,8.5,3.599999999999998,-0.3999999999999915,1.4000000000000004,2.8000000000000007,-6.5,-4.0,-1.2999999999999972,-6.399999999999999,4.9999999999999964,-1.0999999999999979,-6.300000000000004,0.40000000000000213,-3.5999999999999943,1.5,-2.3999999999999986,9.799999999999999,21.657754010000005,0.020000000000000018,-0.052999999999999936
2023,2,2,Marquette,7,Michigan State,1,5.129300000000001,5.920000000000002,0.7911000000000001,3.425600000000003,5.389999999999997,6.078000000000003,0.6880000000000024,0.052000000000000046,-4.936999999999998,3.7539999999999907,11.099999999999994,-4.700000000000003,-4.1000000000000085,4.399999999999999,1.3000000000000007,8.799999999999997,1.6999999999999957,-0.8999999999999986,-6.8999999999999915,0.5999999999999996,-1.1999999999999993,1.3999999999999986,3.700000000000003,-2.299999999999997,3.0,0.3999999999999986,-0.7999999999999972,6.100000000000001,6.900000000000002,0.9000000000000057,0.1999999999999993,8.100000000000001,5.1,21.0626186,0.07199999999999984,-0.018000000000000016
2023,2,3,Kansas State,6,Kentucky,0,0.5148999999999972,-4.902000000000001,-5.416000000000011,4.206100000000006,0.3329999999999984,-5.204000000000008,-5.537000000000006,0.015000000000000013,1.5219999999999985,3.98599999999999,1.3999999999999986,-1.3999999999999986,4.700000000000003,0.29999999999999716,4.5,6.199999999999996,8.299999999999997,-7.600000000000001,-3.700000000000003,-2.499999999999999,2.6999999999999993,0.5,-3.0,-5.200000000000003,-1.2999999999999972,6.800000000000004,1.5999999999999943,8.200000000000003,3.6999999999999993,7.6000000000000085,5.3999999999999995,3.8999999999999986,2.7,6.25,-0.06400000000000006,-0.049000000000000044
2023,2,4,Tennessee,5,Duke,0,6.194600000000001,-0.5619999999999976,-6.757300000000001,0.26380000000000337,5.658999999999999,-0.42799999999999727,-6.087000000000003,0.05499999999999994,3.3690000000000033,0.33199999999999363,-0.3999999999999986,-0.7000000000000028,-5.599999999999994,-0.8000000000000043,0.09999999999999787,5.0,9.800000000000004,0.5999999999999943,-1.0,-0.1999999999999993,-0.09999999999999787,-2.1000000000000014,-4.199999999999999,-4.299999999999997,-3.8999999999999986,10.799999999999997,6.5,2.200000000000003,1.0,-0.5999999999999943,-1.0999999999999996,5.599999999999998,-1.1999999999999997,-6.773618540000001,-0.020000000000000018,-0.09699999999999998
2023,2,9,FAU,16,Fairleigh Dickinson,0,30.4991,8.113,-22.387,-0.32980000000000587,28.994,6.885999999999996,-22.108000000000004,0.643,9.335,-0.5810000000000031,2.8999999999999986,2.8000000000000043,-3.1000000000000085,3.5,1.6000000000000014,6.799999999999997,-0.5,-1.0,4.400000000000006,0.8999999999999995,0.3999999999999986,-11.300000000000004,-4.899999999999999,-0.6999999999999886,-9.899999999999999,-8.099999999999998,-5.899999999999999,-23.0,-4.399999999999999,1.0,-2.8,-3.099999999999998,16.5,37.5,0.040999999999999925,-0.14100000000000013
2023,2,2,UCLA,7,Northwestern,0,12.834800000000001,6.409000000000006,-6.4251000000000005,1.3455000000000013,9.988000000000001,4.948999999999998,-5.038999999999987,0.09799999999999998,0.5079999999999991,1.3829999999999956,3.8999999999999986,2.6000000000000014,-2.8999999999999915,3.6999999999999957,-2.599999999999998,-12.100000000000001,-4.100000000000001,5.400000000000002,-0.29999999999999716,-1.5999999999999996,0.5,0.19999999999999574,-2.799999999999997,2.0,-1.6000000000000014,-4.0,-3.1000000000000014,-9.700000000000003,0.3000000000000007,-5.400000000000006,-3.8,1.9000000000000021,6.9,19.669117650000004,0.07000000000000006,-0.052999999999999936
2023,2,3,Gonzaga,6,TCU,0,6.256599999999999,11.629000000000005,5.372799999999998,0.2569000000000017,7.893999999999998,12.945999999999998,5.052000000000007,0.05500000000000005,-5.792999999999999,0.19000000000001194,7.100000000000001,7.799999999999997,0.10000000000000853,8.299999999999997,0.30000000000000426,3.3999999999999986,-7.899999999999999,-1.2999999999999972,4.700000000000003,-3.5,-2.5000000000000018,2.1000000000000014,4.600000000000001,2.4000000000000057,3.9000000000000057,-3.0,4.399999999999999,-10.600000000000001,-4.699999999999999,1.3000000000000114,-4.5,-3.099999999999998,4.5,20.73863636,0.14800000000000013,0.07399999999999995
2023,2,4,UConn,5,Saint Mary's,0,3.4009,5.927999999999997,2.5279999999999916,4.944400000000009,3.110999999999997,6.640000000000001,3.5289999999999964,0.0129999999999999,4.651,4.905000000000001,2.3999999999999986,-1.0,6.300000000000011,1.0,0.1999999999999993,5.0,14.300000000000004,6.100000000000001,-4.400000000000006,3.0,2.5,0.19999999999999574,-2.799999999999997,-1.6000000000000085,-1.2000000000000028,8.400000000000002,-1.5,4.399999999999999,4.399999999999999,-6.1000000000000085,-1.799999999999999,0.3999999999999986,1.1,-2.3674242400000054,0.040999999999999925,0.015999999999999903
2023,2,1,Kansas,8,Arkansas,1,4.4956,2.0,-2.4958000000000027,-0.40149999999999864,2.271000000000001,1.3799999999999955,-0.8909999999999911,0.02100000000000002,7.111000000000001,-0.5240000000000009,-0.8999999999999986,2.6999999999999993,2.700000000000003,0.3999999999999986,-8.999999999999996,5.900000000000002,9.899999999999999,-2.1000000000000014,-0.09999999999999432,-3.4000000000000004,-0.8000000000000007,0.30000000000000426,0.5999999999999979,0.8999999999999915,0.6000000000000014,-7.699999999999999,5.0,2.0,0.10000000000000142,2.0999999999999943,0.5,-0.1999999999999993,9.6,18.8057041,0.0040000000000000036,0.0050000000000000044
