ROUND,BETTER_SEED,WORSE_SEED,BARTTORVIK ADJUSTED EFFICIENCY,BARTTORVIK ADJUSTED TEMPO,FREE THROW %,OFFENSIVE REBOUND %,3PT RATE DEFENSE,KENPOM ADJUSTED DEFENSE,EFG % DEFENSE,TURNOVER % DEFENSE,3PT % DEFENSE,EFG %,ASSIST %,FREE THROW RATE,TURNOVER %,WIN %,FREE THROW % DEFENSE,BLOCKED %,3PT RATE,FREE THROW RATE DEFENSE,DEFENSIVE REBOUND %,ELITE SOS,OP ASSIST %,BLOCK %,UPSET
1,7,10,5.245000000000001,-2.6019999999999897,0.0999999999999943,-1.8000000000000045,0.3999999999999986,-10.514500000000012,-1.2999999999999972,2.6000000000000014,-0.5999999999999943,-3.0,-0.6000000000000014,-4.700000000000003,-0.0999999999999996,-9.375,3.0,-2.5,-6.299999999999997,-1.6000000000000014,1.0999999999999943,11.615000000000002,-0.6000000000000014,1.0999999999999996,0
2,4,12,6.100000000000001,6.6000000000000085,-4.700000000000003,2.099999999999998,-0.3000000000000042,-7.900000000000006,-3.199999999999996,0.8000000000000007,0.3000000000000007,3.3999999999999986,-11.699999999999996,2.3999999999999986,4.199999999999999,14.290000000000006,-2.4000000000000057,2.500000000000001,-3.6000000000000014,-7.700000000000003,-0.7999999999999972,1.9899999999999949,-3.9000000000000057,1.5999999999999996,1
6,1,2,4.600000000000001,-1.8000000000000114,2.4000000000000057,3.5,-2.200000000000003,-0.2999999999999971,-2.299999999999997,-2.599999999999998,-2.6000000000000014,-0.6000000000000014,-10.200000000000005,-1.1000000000000014,-2.400000000000002,12.300000000000011,-3.299999999999997,-0.0999999999999996,-3.1999999999999997,-8.699999999999996,-2.4000000000000057,-3.6000000000000014,-3.799999999999997,6.299999999999999,0
2,4,12,12.414,-2.899000000000001,1.7000000000000028,-0.1999999999999993,0.3999999999999986,-4.007800000000003,2.299999999999997,-2.900000000000002,4.0,0.8000000000000043,-0.5,-0.4000000000000057,-0.3999999999999986,-15.909090910000003,-4.099999999999994,2.9000000000000004,-0.7000000000000028,-7.5,1.6999999999999886,17.511,8.700000000000003,2.200000000000001,0
3,2,3,5.300000000000001,3.5,2.200000000000003,-6.100000000000001,-6.9999999999999964,3.5,0.7000000000000028,1.1999999999999993,-0.8999999999999986,3.699999999999996,0.0,1.0,-4.9,9.379999999999995,5.399999999999992,-0.9000000000000004,5.9999999999999964,-1.2000000000000028,-4.6000000000000085,-7.5,-11.9,-1.8000000000000007,0
4,1,2,-0.2999999999999971,5.799999999999997,-1.6999999999999886,-1.6000000000000014,2.3999999999999986,-2.0999999999999943,-4.200000000000003,-1.0,-1.599999999999998,3.700000000000003,-9.5,5.299999999999997,2.3999999999999986,12.300000000000011,1.0999999999999943,0.6999999999999993,-5.600000000000001,-12.900000000000002,-0.7999999999999972,-10.330000000000002,-5.600000000000001,6.5,1
1,7,10,-3.0,1.6999999999999886,-9.299999999999995,2.099999999999998,4.0,3.799999999999997,-1.7999999999999972,-0.4000000000000021,-1.8999999999999984,0.4000000000000057,2.0,10.999999999999996,-0.3999999999999986,7.040000000000006,-1.7000000000000028,0.200000000000001,-5.100000000000001,6.299999999999997,-6.899999999999992,-4.389999999999997,4.299999999999997,5.199999999999999,1
1,2,15,27.5,4.5,-3.200000000000003,4.799999999999997,-1.8999999999999984,-14.299999999999995,-4.199999999999996,3.0,-7.0,-1.0,-7.799999999999997,1.0,-4.599999999999998,18.75,-2.9000000000000057,-0.7999999999999989,-4.200000000000003,5.0,-0.7000000000000028,23.910000000000004,-1.2999999999999972,4.700000000000001,0
2,1,9,9.0,-7.600000000000001,2.300000000000012,-2.199999999999996,0.3999999999999986,-10.400000000000006,-0.6999999999999957,1.099999999999998,1.0,1.8999999999999984,4.400000000000006,-7.399999999999999,0.8000000000000007,11.050000000000011,-1.4000000000000057,-4.9,-2.3999999999999986,-2.5,1.8999999999999917,6.719999999999999,-2.699999999999996,0.1999999999999993,0
1,1,16,35.6,-7.600000000000001,3.0,7.399999999999999,-4.100000000000001,-20.3,-6.700000000000003,-0.3000000000000007,-6.599999999999998,0.9000000000000057,4.800000000000004,-8.900000000000002,-2.1000000000000014,26.11,3.0,-0.4000000000000003,1.4000000000000057,0.1999999999999993,5.099999999999994,20.22,-10.4,4.9,0
4,1,2,-4.899999999999999,-1.8999999999999917,-0.7000000000000028,0.8999999999999986,0.6000000000000014,2.700000000000003,-2.299999999999997,2.6999999999999997,-1.6000000000000014,-0.6000000000000014,3.1000000000000014,-5.199999999999999,-1.3999999999999986,14.53,-2.200000000000003,1.0,5.199999999999999,1.1999999999999993,-14.399999999999991,-5.770000000000003,15.5,11.0,1
2,2,7,7.599999999999998,2.5,7.399999999999991,4.100000000000001,3.299999999999997,2.6000000000000085,3.700000000000003,0.2999999999999989,5.899999999999999,1.1999999999999955,5.100000000000001,-3.3999999999999986,-2.3999999999999986,8.930000000000007,0.2000000000000028,0.7999999999999989,1.6999999999999955,-3.1999999999999997,2.299999999999997,-1.6600000000000037,-1.5,-3.6,1
2,3,6,7.199999999999999,2.0999999999999943,-2.5999999999999943,-0.1000000000000014,0.1000000000000014,-5.800000000000011,-2.4000000000000057,1.1999999999999993,-0.8999999999999986,1.8999999999999984,6.0,-1.7000000000000028,0.0,8.329999999999998,-5.599999999999994,-0.5999999999999996,5.600000000000001,2.8000000000000043,-0.7000000000000028,-2.7399999999999984,11.4,2.6,0
1,4,13,14.175999999999998,-1.766999999999996,2.300000000000012,7.200000000000003,-4.199999999999999,-5.087400000000002,-0.3999999999999986,-1.5,0.8000000000000007,1.7000000000000028,9.200000000000005,2.3999999999999986,3.599999999999998,-3.654188950000005,3.3999999999999915,1.8000000000000007,9.9,7.5000000000000036,4.299999999999997,18.436,-9.6,-1.9000000000000004,0
4,3,5,0.0,-0.2999999999999971,0.7999999999999972,6.200000000000003,2.6000000000000014,-4.0,-3.1000000000000014,-0.5999999999999979,4.699999999999999,-6.299999999999997,-5.0,-9.800000000000004,-1.3999999999999986,-5.11999999999999,2.200000000000003,-0.5,-7.4999999999999964,-8.899999999999999,-5.700000000000003,10.93,-1.7000000000000028,6.9,0
2,2,7,7.5,7.900000000000006,1.5999999999999943,0.1999999999999957,-7.300000000000001,-3.6000000000000085,-0.1000000000000014,1.599999999999998,-2.6000000000000014,2.5,-6.200000000000003,3.299999999999997,1.8999999999999984,14.679999999999993,1.7000000000000028,4.7,4.100000000000001,-6.899999999999999,-2.0999999999999943,4.620000000000001,-4.299999999999997,-5.5,1
1,1,16,24.733,0.1410000000000053,0.1000000000000085,-5.399999999999999,-2.0,-15.450600000000009,-3.5,-0.5,-2.400000000000002,0.3999999999999986,4.799999999999997,-2.9999999999999964,-5.300000000000001,18.12144213,3.0999999999999943,-1.3999999999999997,-2.0,-3.400000000000002,3.299999999999997,28.515,-0.6999999999999957,1.8000000000000007,0
1,6,11,4.133000000000001,-1.0519999999999925,-4.200000000000003,3.5,1.3000000000000045,-2.5020999999999987,-1.2000000000000028,-0.0999999999999978,-0.7999999999999972,-0.2999999999999971,2.3000000000000043,-4.299999999999997,0.4000000000000021,0.0,0.0,-4.4,-1.5,4.399999999999999,1.2000000000000028,2.5680000000000014,-0.4000000000000057,-1.3000000000000007,0
1,5,12,6.999999999999998,-0.4000000000000057,4.200000000000003,-0.2000000000000028,4.699999999999999,-5.400000000000006,-3.299999999999997,-0.3000000000000007,-3.3000000000000043,0.2999999999999971,9.599999999999994,-4.100000000000001,1.0,7.060000000000002,-1.2000000000000028,-1.0,3.299999999999997,4.699999999999999,4.299999999999997,-2.7200000000000024,1.3999999999999986,2.4000000000000004,0
2,1,8,11.099999999999998,2.700000000000003,0.1999999999999886,-3.3999999999999986,-4.100000000000001,-14.799999999999995,-4.200000000000003,10.700000000000005,-2.6999999999999997,0.6000000000000014,6.5,-4.5,2.0,11.100000000000009,-3.700000000000003,0.5999999999999996,3.0,-2.8999999999999986,-10.400000000000006,8.450000000000003,6.399999999999999,6.6,0
1,7,10,-0.2349999999999994,-2.776999999999994,1.1000000000000083,-0.6000000000000014,-0.6000000000000014,2.5682000000000045,-0.3000000000000042,-1.6000000000000014,0.3999999999999986,3.3000000000000043,0.1999999999999957,-9.0,0.8000000000000007,-0.7056451600000031,3.5999999999999943,3.3,10.9,-12.499999999999996,-1.7999999999999972,0.1999999999999993,-4.199999999999996,0.1000000000000014,0
1,6,11,4.499999999999998,-0.5999999999999943,-0.5,2.900000000000002,-2.699999999999996,-1.8999999999999917,-3.0,0.0999999999999978,-0.3999999999999986,1.8999999999999984,-0.3999999999999986,-2.0999999999999943,0.8000000000000007,11.050000000000011,-1.7999999999999972,-2.3,1.6000000000000014,11.900000000000002,-0.5,1.6499999999999986,-4.200000000000003,0.200000000000001,0
4,1,2,-3.3000000000000007,-2.0,-1.2999999999999972,4.100000000000001,-1.2000000000000028,4.399999999999992,2.6000000000000014,3.0,2.3999999999999986,-2.200000000000003,-2.700000000000003,6.600000000000001,-1.6999999999999993,3.6899999999999977,2.5,-0.8999999999999986,-6.800000000000004,4.9999999999999964,-1.5,-8.819999999999997,11.5,2.6000000000000014,1
2,2,10,6.399999999999999,-6.0,-6.400000000000006,0.5,-2.6000000000000014,-3.5,-6.5,-3.900000000000002,-4.600000000000001,1.8000000000000045,3.899999999999999,8.600000000000001,3.1999999999999997,3.7299999999999898,3.4000000000000057,2.2,0.0,-1.9000000000000057,-5.400000000000006,13.279999999999998,2.700000000000003,4.0,1
1,7,10,-1.0999999999999996,-6.600000000000001,4.1000000000000085,2.199999999999996,-5.799999999999997,6.399999999999992,4.299999999999997,-1.5,1.6999999999999993,0.5,7.299999999999997,9.6,-2.8000000000000007,6.450000000000003,-1.7999999999999972,3.1999999999999997,-2.6999999999999997,0.3000000000000042,1.2000000000000028,-2.0600000000000023,-1.8999999999999984,-12.1,1
6,1,1,3.599999999999998,-0.9000000000000057,3.0999999999999943,-12.1,-7.599999999999998,-6.399999999999992,-6.899999999999999,-1.0,-4.200000000000003,5.700000000000003,-6.200000000000003,5.100000000000001,-0.4999999999999982,18.179999999999996,-6.200000000000003,-3.3999999999999995,2.6000000000000014,-5.399999999999999,-0.3000000000000113,-16.619999999999997,-4.300000000000004,1.6999999999999993,1
4,1,2,7.125,-1.6199999999999903,-2.800000000000012,5.0,-4.199999999999996,4.820100000000011,2.3000000000000043,-4.899999999999999,0.0,4.5,3.299999999999997,8.5,1.9000000000000004,12.878787880000004,1.7000000000000028,-2.0,-6.299999999999997,-12.799999999999995,3.899999999999992,2.0080000000000027,5.600000000000001,-4.0,0
2,1,9,15.4,8.899999999999991,4.799999999999997,5.0,7.200000000000003,-2.8999999999999915,1.0,-5.5,-0.2000000000000028,0.7999999999999972,13.799999999999995,-4.200000000000003,-2.6999999999999997,5.349999999999994,4.799999999999997,3.5,-3.899999999999999,-5.600000000000001,11.200000000000005,13.669999999999998,-3.799999999999997,-6.399999999999999,0
2,11,14,12.3,1.5,-6.300000000000011,-0.2000000000000028,6.899999999999999,-3.700000000000003,1.5,-1.3000000000000007,3.6999999999999993,1.6000000000000014,-5.600000000000001,-0.9000000000000057,-2.8999999999999986,6.060000000000002,1.5999999999999943,-2.0,-0.5999999999999979,-1.3999999999999986,5.0,14.65,9.199999999999996,-2.6999999999999997,0
1,5,12,10.0,1.7000000000000028,5.799999999999997,-0.7999999999999972,3.3999999999999986,0.3000000000000113,6.0,8.100000000000001,1.3999999999999986,-0.1000000000000014,-5.700000000000003,-6.199999999999996,-3.299999999999997,-4.180000000000007,-3.200000000000003,0.4000000000000003,-0.5,5.5,-4.5,8.68,0.8000000000000043,-5.1,0
1,5,12,0.0,-3.4000000000000057,6.799999999999997,0.4000000000000021,-11.400000000000002,-2.5999999999999943,2.699999999999996,2.1000000000000014,1.7999999999999972,1.3000000000000045,-6.399999999999999,-10.3,-0.1999999999999993,16.810000000000002,-4.699999999999989,1.8000000000000007,4.300000000000001,-6.200000000000003,3.0999999999999943,-3.52,-12.1,-7.9,0
1,7,10,-0.3000000000000007,-1.4000000000000057,-6.899999999999992,1.4000000000000057,-2.200000000000003,-0.1000000000000085,0.5,-2.3000000000000007,-1.400000000000002,0.7000000000000028,-2.4000000000000057,1.7999999999999972,3.099999999999998,-1.0100000000000051,-2.299999999999997,0.5,0.0,-3.800000000000004,4.300000000000004,0.7399999999999984,1.7000000000000028,0.200000000000001,1
1,6,11,7.299999999999999,8.0,-2.5,-1.6999999999999955,5.199999999999999,-5.6000000000000085,3.3999999999999986,5.0,-1.7000000000000028,-4.199999999999996,-4.5,6.700000000000003,-1.6000000000000014,-15.149999999999991,-7.0,-0.3000000000000007,3.599999999999998,0.6000000000000014,-3.0,16.61,-0.3000000000000042,1.2999999999999998,0
1,5,12,3.799999999999999,4.199999999999996,5.6000000000000085,4.599999999999998,1.1000000000000014,2.3999999999999915,1.1000000000000014,-2.0,0.5,-0.8000000000000043,-6.399999999999999,11.6,2.5,-9.709999999999994,1.3999999999999917,1.8999999999999997,2.0,-1.0,0.7000000000000028,8.690000000000001,-3.5,1.0999999999999996,1
1,3,14,17.1,-3.5,-2.0999999999999943,1.6999999999999955,0.6000000000000014,-6.200000000000003,0.7000000000000028,-1.599999999999998,2.200000000000003,6.700000000000003,0.8999999999999986,-3.5999999999999943,2.6999999999999997,10.880000000000004,1.2999999999999972,1.4000000000000004,-5.200000000000003,-3.0,1.7000000000000028,22.76,0.2000000000000028,6.2,1
2,7,15,12.6,-1.9000000000000057,1.4000000000000057,-1.7000000000000028,-5.700000000000003,-10.900000000000006,-3.0,-4.099999999999998,0.3999999999999986,-2.8999999999999986,-2.699999999999996,1.5,-3.0,-2.0799999999999983,-1.5,0.0999999999999996,-2.3999999999999986,-3.1999999999999997,4.700000000000003,12.419999999999998,0.6999999999999957,0.9000000000000004,1
1,1,16,28.5,0.3999999999999915,0.2999999999999971,6.4999999999999964,-9.200000000000005,-10.700000000000005,2.699999999999996,4.399999999999999,0.7999999999999972,1.3999999999999986,8.5,-10.6,-1.6999999999999993,3.469999999999999,5.299999999999997,-2.6000000000000005,1.9000000000000057,-6.399999999999999,-1.2000000000000028,28.47,0.8999999999999986,-0.5999999999999996,0
4,1,2,2.299999999999997,-0.5999999999999943,-2.1000000000000085,9.0,6.699999999999999,-9.700000000000005,-1.7000000000000028,6.700000000000003,1.8999999999999984,-4.899999999999999,4.299999999999997,1.0999999999999943,3.1,0.9100000000000108,-6.799999999999997,1.0999999999999996,-2.9999999999999964,2.3000000000000043,-0.7999999999999972,1.8900000000000008,10.799999999999995,3.1,0
2,4,12,7.199999999999999,-0.1999999999999886,0.0,0.7000000000000028,3.3999999999999986,-8.299999999999997,0.8999999999999986,0.8000000000000007,4.100000000000001,-4.5,-8.600000000000001,3.0999999999999943,2.0,-6.799999999999997,0.0,-0.8999999999999986,1.3999999999999986,7.700000000000003,3.0999999999999943,20.230000000000004,-1.1999999999999955,1.1999999999999993,0
0,11,11,-1.4000000000000004,2.6000000000000085,4.800000000000011,4.400000000000002,2.200000000000003,5.1000000000000085,0.0,-2.5,3.799999999999997,0.6000000000000014,-2.0,-1.0,-2.8000000000000007,10.230000000000004,4.0,0.5,0.3000000000000042,-6.100000000000001,-3.1000000000000085,-6.970000000000002,5.200000000000003,5.4,0
1,2,15,25.0,1.0,2.4000000000000057,1.3000000000000007,-1.1000000000000014,-10.299999999999995,-3.200000000000003,0.1999999999999993,0.5,-0.6000000000000014,3.0,4.5,-3.4000000000000004,15.149999999999991,2.4000000000000057,-3.2,-9.2,5.799999999999997,-3.3999999999999915,22.74,0.1999999999999957,4.9,0
1,1,16,37.0,-10.4,10.0,-4.299999999999997,4.699999999999996,-15.5,0.7000000000000028,2.8000000000000007,1.6999999999999955,7.199999999999996,8.0,-9.6,-3.599999999999998,12.120000000000005,-3.1000000000000085,-4.2,-6.600000000000001,-2.699999999999996,1.5,28.49,6.700000000000003,0.5,0
5,1,1,0.3769999999999953,4.281000000000006,4.300000000000011,-0.8999999999999986,-5.200000000000003,2.021699999999996,-0.3999999999999986,-4.0,0.0,4.699999999999996,13.700000000000005,3.900000000000002,-0.1999999999999993,2.9411799999999886,0.5999999999999943,3.1,10.9,-8.700000000000003,2.799999999999997,-7.946999999999999,-3.6000000000000014,-5.200000000000001,1
2,4,5,5.700000000000003,2.0,-3.1000000000000085,4.599999999999998,8.999999999999996,1.2000000000000028,-0.5999999999999943,0.1999999999999993,-2.199999999999996,-2.0,-1.1000000000000014,6.600000000000001,-3.700000000000001,0.7099999999999937,0.8999999999999915,-0.9000000000000004,-4.600000000000001,4.800000000000001,-2.8999999999999915,1.2699999999999996,15.200000000000005,3.0,0
1,7,10,-2.6000000000000014,-2.299999999999997,-5.099999999999994,-3.799999999999997,-4.9999999999999964,-3.899999999999992,-2.0,1.6999999999999993,2.200000000000003,-2.299999999999997,-13.5,3.1000000000000014,-0.3999999999999986,-2.019999999999996,4.299999999999997,0.6999999999999993,2.9999999999999964,1.6999999999999955,-0.7000000000000028,-2.169999999999998,-8.100000000000001,-0.9000000000000004,0
3,1,4,7.5,-10.900000000000006,6.200000000000003,-8.0,-10.400000000000002,-0.7999999999999972,1.4000000000000057,-1.1000000000000014,6.199999999999999,3.200000000000003,-10.699999999999996,0.8999999999999986,-5.799999999999999,22.610000000000014,-0.6000000000000085,-2.6,14.4,-16.5,6.799999999999997,-8.09,-11.5,-2.700000000000001,0
5,1,1,-7.0,5.599999999999994,4.6000000000000085,4.399999999999999,-3.3000000000000043,5.0,3.200000000000003,-1.6999999999999993,-0.7999999999999972,-3.899999999999999,-10.299999999999995,1.6000000000000014,0.3000000000000007,3.210000000000008,-1.2000000000000028,3.5,-7.0,-5.300000000000001,0.2999999999999971,1.2699999999999996,-3.1000000000000014,-6.699999999999999,1
1,1,16,31.6,0.1000000000000085,-7.999999999999993,5.9999999999999964,-12.7,-17.799999999999997,-4.600000000000001,2.5,-2.400000000000002,0.5,4.0,-2.8999999999999986,-6.900000000000002,36.35,0.2000000000000028,0.5999999999999996,5.400000000000002,-5.199999999999996,1.2000000000000028,11.47,-7.0,7.899999999999999,0
1,5,12,-5.2780000000000005,4.641999999999996,-7.299999999999997,8.700000000000003,2.8000000000000043,-0.8153000000000077,0.0,2.400000000000002,-0.8999999999999986,-2.199999999999996,-10.799999999999995,7.599999999999998,1.8000000000000007,11.764710000000008,3.0,1.3000000000000007,-9.699999999999996,0.0,-7.0,0.1260000000000012,6.899999999999999,5.1,1
0,16,16,6.9,-8.700000000000003,3.700000000000003,2.400000000000002,4.200000000000003,-7.5,-0.5,3.8000000000000007,1.5,-2.8999999999999986,4.600000000000001,-6.899999999999999,-0.7999999999999972,10.979999999999997,6.699999999999989,2.3000000000000007,0.8999999999999986,-0.7000000000000028,1.6000000000000083,6.920000000000001,2.699999999999996,1.4000000000000004,0
4,1,3,9.257,-5.268000000000001,-0.2999999999999971,0.2999999999999971,5.300000000000004,-7.169099999999986,-2.8999999999999986,3.899999999999999,-2.3999999999999986,3.3000000000000043,19.300000000000004,-4.5,-0.1999999999999993,14.705882349999996,0.5,0.0,2.6000000000000014,5.399999999999999,-0.7000000000000028,1.008000000000003,3.3999999999999986,6.0,0
1,2,15,24.8,0.0999999999999943,3.5,0.8999999999999986,-11.2,-11.299999999999995,-2.3999999999999986,-0.5,-4.200000000000003,3.0,-0.8000000000000043,-1.7000000000000028,-1.400000000000002,18.32,-2.5,-2.500000000000001,-2.5999999999999943,-1.7000000000000028,0.1999999999999886,26.81,-3.700000000000003,0.8000000000000007,0
1,1,16,25.9,-4.899999999999992,-4.0,11.0,-9.1,-9.200000000000005,-0.8999999999999986,-3.0,0.6000000000000014,2.1000000000000014,16.300000000000004,-7.899999999999999,-1.1000000000000014,18.349999999999994,0.1000000000000085,1.0999999999999996,-0.5999999999999979,-1.5,2.3999999999999915,24.380000000000003,3.700000000000003,-0.5999999999999996,0
4,4,7,9.5,0.7999999999999972,3.299999999999997,-1.8999999999999984,-2.3999999999999986,1.0,0.6000000000000014,-3.3999999999999986,1.099999999999998,4.799999999999997,-3.799999999999997,0.5,-2.3999999999999986,7.260000000000005,-0.3999999999999915,-1.3999999999999997,2.5,-12.800000000000004,2.3999999999999915,6.629999999999999,-4.199999999999996,1.5999999999999996,1
2,3,6,-4.600000000000001,1.1000000000000083,6.700000000000003,-4.500000000000004,2.200000000000003,-2.1000000000000085,1.6000000000000014,2.6000000000000014,-1.7000000000000028,-2.3999999999999986,1.9000000000000057,-7.0,-0.4000000000000021,-5.489999999999995,0.2999999999999971,0.5,4.800000000000001,1.6999999999999993,0.3999999999999915,3.4200000000000017,-5.899999999999999,-2.3000000000000007,1
3,2,6,3.6000000000000014,-2.0999999999999943,-5.5,-3.199999999999996,5.300000000000004,-4.400000000000006,-1.7999999999999972,0.1999999999999993,-4.0,-1.1000000000000014,-2.0999999999999943,-3.199999999999996,-2.8999999999999986,0.6600000000000108,-0.6000000000000085,-2.500000000000001,-6.799999999999997,-3.700000000000003,-0.3999999999999915,8.120000000000001,-1.0999999999999943,2.3999999999999986,0
1,1,16,29.0,1.3999999999999917,5.300000000000011,-0.3999999999999986,-1.5999999999999943,-5.599999999999994,2.0,1.0,0.6000000000000014,5.399999999999999,11.6,0.0999999999999943,-3.599999999999998,22.349999999999994,5.1000000000000085,1.5999999999999996,2.3999999999999986,-6.4999999999999964,-0.7000000000000028,24.36,0.6000000000000014,-2.9000000000000004,0
1,8,9,2.299999999999999,2.200000000000003,-0.1000000000000085,1.3000000000000045,-6.600000000000001,0.2999999999999971,1.1000000000000014,1.0,-0.3999999999999986,0.3999999999999986,4.899999999999999,-6.800000000000004,-0.1999999999999993,-4.030000000000001,-1.5999999999999943,0.4000000000000003,-1.400000000000002,0.2000000000000028,-2.200000000000003,4.399999999999999,-0.3999999999999986,0.0999999999999996,0
3,3,7,6.900000000000002,-4.700000000000003,1.9000000000000057,6.200000000000003,0.5,3.799999999999997,0.2000000000000028,-7.600000000000001,1.7999999999999972,6.0,8.800000000000004,-5.699999999999996,1.6999999999999993,9.680000000000009,1.2000000000000028,0.7000000000000011,0.1999999999999957,-16.300000000000004,1.8999999999999917,9.849999999999998,13.400000000000006,2.6,1
1,4,13,10.5,-1.8999999999999917,-3.5999999999999943,-5.5,10.099999999999994,-9.399999999999991,4.399999999999999,6.199999999999999,-2.099999999999998,-1.8999999999999984,9.1,2.099999999999998,0.2999999999999971,-9.53,-3.5999999999999943,1.6000000000000003,6.200000000000003,-3.299999999999997,0.8000000000000114,21.6,11.9,-3.1000000000000005,1
1,1,16,31.9,1.2999999999999972,3.700000000000003,4.0,4.600000000000001,-15.099999999999994,-5.200000000000003,1.3999999999999986,-0.2000000000000028,1.5999999999999943,1.3999999999999986,-0.7000000000000028,-2.0,20.91,-4.799999999999997,0.2000000000000001,-11.8,-4.4999999999999964,2.299999999999997,16.33,-1.2999999999999972,8.299999999999999,0
2,3,11,15.238,6.955000000000005,5.700000000000003,-1.7000000000000028,-5.0,-1.2181000000000068,-3.700000000000003,-4.700000000000003,-0.1000000000000014,1.7000000000000028,4.299999999999997,-13.3,-3.8000000000000007,-14.564999999999998,-2.5999999999999943,0.2999999999999998,7.800000000000004,-2.299999999999997,-2.700000000000003,22.599,-3.0,-0.4000000000000003,0
1,6,11,-0.5,1.0,-1.7999999999999972,-0.5,7.899999999999999,1.2999999999999972,1.2999999999999972,1.7000000000000028,1.6999999999999993,-0.6000000000000014,19.800000000000004,5.599999999999998,0.6999999999999993,6.859999999999999,-1.7999999999999972,-0.3999999999999986,18.5,-0.7999999999999972,-4.099999999999994,3.0100000000000016,13.200000000000005,2.0,0
1,7,10,5.095000000000001,1.3259999999999934,0.2999999999999971,6.199999999999999,-1.6000000000000014,1.3430000000000035,-0.2999999999999971,1.7000000000000028,0.7999999999999972,-0.8999999999999986,-9.200000000000005,-2.200000000000003,1.8000000000000007,-6.25,-2.299999999999997,0.4000000000000003,-3.3999999999999986,3.1999999999999997,-2.5,6.665999999999997,-1.6000000000000014,3.6,0
2,2,7,7.300000000000001,-2.6000000000000014,6.299999999999997,2.099999999999998,7.700000000000003,-7.0,-0.3999999999999986,3.5,-3.0,-2.799999999999997,0.0,-3.0,-1.1999999999999993,15.460000000000008,1.0999999999999943,3.1000000000000005,6.299999999999997,-4.099999999999998,0.5999999999999943,2.3500000000000014,2.6000000000000014,-5.4,0
2,2,7,5.5,-2.6000000000000014,-1.5999999999999943,2.3999999999999986,6.599999999999998,1.2000000000000028,1.7000000000000028,1.400000000000002,-2.3000000000000043,1.3000000000000045,-6.700000000000003,-6.899999999999999,-3.0,10.040000000000006,0.2000000000000028,1.3000000000000007,1.8000000000000007,-6.399999999999999,1.5,1.379999999999999,0.6000000000000014,-4.199999999999999,0
4,1,3,8.3,1.3999999999999917,3.0,2.1000000000000014,-9.2,-7.299999999999997,-0.7000000000000028,4.099999999999998,-5.599999999999998,-4.300000000000004,2.200000000000003,0.6000000000000014,-4.200000000000003,7.870000000000003,0.9000000000000057,3.1,0.2999999999999971,-0.2000000000000028,0.5,-1.4699999999999989,-6.799999999999997,-7.700000000000001,0
4,3,4,-0.1589999999999989,3.0360000000000014,-5.200000000000003,-8.100000000000001,9.099999999999998,5.592200000000005,6.200000000000003,-0.5999999999999979,5.0,5.0,-11.9,2.8000000000000043,-4.299999999999999,8.617424240000005,-0.0999999999999943,-2.700000000000001,-9.200000000000005,-12.000000000000004,0.2000000000000028,-0.993000000000002,4.299999999999997,-3.9,1
2,3,6,3.6000000000000014,0.5,3.3999999999999915,1.5999999999999943,4.699999999999999,0.0,-0.6999999999999957,2.599999999999998,-1.3000000000000007,-0.2999999999999971,4.800000000000004,3.299999999999997,0.5,-1.5700000000000074,-1.5,0.0999999999999996,-8.800000000000004,-5.0,-7.200000000000003,2.0100000000000016,11.9,3.3,0
1,6,11,1.4250000000000007,-2.5849999999999937,0.0999999999999943,-3.8000000000000007,6.100000000000001,-3.552499999999995,0.8999999999999986,5.300000000000001,-0.7999999999999972,-3.1000000000000014,2.5,0.8000000000000043,-2.299999999999999,3.809529999999995,-4.299999999999997,0.6999999999999993,3.200000000000003,9.5,-3.700000000000003,6.169999999999995,10.799999999999995,2.700000000000001,0
1,8,9,5.499999999999998,-7.800000000000011,3.799999999999997,-5.5,8.600000000000001,-1.2000000000000028,-1.0,-2.3000000000000007,1.4000000000000057,3.5,3.6000000000000014,2.0,2.799999999999997,-10.040000000000006,0.7999999999999972,-1.0999999999999996,10.099999999999998,-0.1000000000000014,1.2000000000000028,17.119999999999997,4.299999999999997,4.9,1
1,1,16,33.9,-4.600000000000001,6.0,-3.3000000000000043,-12.7,-10.5,-0.3999999999999986,-0.3000000000000007,2.5,4.700000000000003,3.800000000000004,-4.0,-5.4,22.210000000000008,-2.9000000000000057,-1.6999999999999993,2.799999999999997,-14.5,3.899999999999992,22.78,-12.799999999999995,-0.9000000000000004,0
1,8,9,-0.0999999999999978,3.299999999999997,5.299999999999997,1.3999999999999986,-4.899999999999999,-7.1000000000000085,-2.5,5.199999999999999,-3.6999999999999993,-2.1000000000000014,1.6999999999999955,-10.4,2.6000000000000014,3.9399999999999977,5.299999999999997,-0.5,5.0,7.600000000000001,-1.0999999999999943,-5.18,-3.299999999999997,-0.0999999999999996,1
2,2,7,9.2,2.800000000000012,0.8999999999999915,2.3999999999999986,0.3999999999999986,-2.200000000000003,-1.8000000000000045,-4.0,1.1999999999999955,0.2000000000000028,15.4,5.199999999999999,-3.5,-4.510000000000005,-8.799999999999997,0.4000000000000003,1.7999999999999972,-4.5,-1.3999999999999917,5.719999999999999,5.599999999999994,0.9000000000000004,1
